0,1,2,3,4,5,6
0.004537161271651763,-0.0008642055470653312,-0.00055593006093402,-0.0013657930002524208,0.006051416176769643,0.005656237198294885,0.5993779222432105
0.04432711017323914,-0.0008642055470653312,-0.00055593006093402,0.006248672887298585,0.006051416176769643,0.005656237198294885,0.5994351916037266
-0.011593651052237778,0.17649645323833862,-0.00055593006093402,-0.0013657930002524208,0.006051416176769643,0.005656237198294885,0.5994673537657731
0.01263163545094883,0.1766266458548943,-0.00055593006093402,0.006105528360182389,0.006051416176769643,0.024626600114472815,0.5995811169722817
0.029474099178023884,-0.0008642055470653312,0.028353352490909502,-0.0013657930002524208,-0.00994728457089514,0.005656237198294885,0.5996911607256863
-0.00603032849058594,-0.0008642055470653312,-0.00055593006093402,-0.0013657930002524208,0.006051416176769643,0.005656237198294885,0.5998631144621983
0.01995705196907848,0.17672960689132267,-0.00055593006093402,-0.0013657930002524208,0.006051416176769643,0.005656237198294885,-0.003855976209675465
0.010358463616855268,-0.0008642055470653312,-0.00055593006093402,-0.0013657930002524208,0.006051416176769643,0.005656237198294885,-0.003855976209675465
-0.008460783714696168,0.17685010395344325,0.02830722846115209,-0.0013657930002524208,0.006051416176769643,0.005656237198294885,0.6000084794540947
0.029489405297178153,0.17696373560648238,-0.00055593006093402,0.005974809031836426,0.006051416176769643,0.005656237198294885,-0.003855976209675465
0.004537161271651763,-0.0008642055470653312,-0.00055593006093402,-0.0013657930002524208,0.006051416176769643,0.02479253868258618,-0.003855976209675465
-0.02516862380302999,-0.0008642055470653312,-0.00055593006093402,-0.0013657930002524208,0.006051416176769643,0.005656237198294885,0.6001631519762836
0.010378703776623985,0.1770148566273404,-0.00055593006093402,-0.0013657930002524208,0.006051416176769643,0.005656237198294885,0.6002896083762168
0.004537161271651763,0.1770403321609642,-0.00055593006093402,-0.0013657930002524208,0.006051416176769643,0.005656237198294885,0.6004132765973824
-0.021747101925853683,0.17706044636985835,-0.00055593006093402,-0.0013657930002524208,0.006051416176769643,0.005656237198294885,-0.003855976209675465
0.04410267545316437,0.1770982934977362,-0.00055593006093402,-0.0013657930002524208,0.006051416176769643,0.005656237198294885,0.6005306939940468
-0.006389678115014568,-0.0008642055470653312,0.028256462483860257,-0.0013657930002524208,0.006051416176769643,0.005656237198294885,-0.003855976209675465
0.0438788601686702,0.1771943981546542,-0.00055593006093402,-0.0013657930002524208,-0.009893975674937662,0.024944340111746285,-0.003855976209675465
0.02943025313111909,-0.0008642055470653312,-0.00055593006093402,0.005781742152388989,0.006051416176769643,0.025112065501418476,-0.003855976209675465
-0.016006234352917224,0.1772919288183618,-0.00055593006093402,-0.0013657930002524208,0.006051416176769643,0.005656237198294885,-0.003855976209675465
0.03005866317672215,-0.0008642055470653312,-0.00055593006093402,-0.0013657930002524208,0.006051416176769643,0.025268512281775953,-0.003855976209675465
0.004537161271651763,0.17732205307280197,-0.00055593006093402,-0.0013657930002524208,0.006051416176769643,0.005656237198294885,0.6006448020979428
-0.02169650081414657,0.17734652166311815,-0.00055593006093402,-0.0013657930002524208,0.006051416176769643,0.025434953749322194,-0.003855976209675465
-0.008672200613050662,0.17736916165377103,-0.00055593006093402,-0.0013657930002524208,0.006051416176769643,0.005656237198294885,0.6007504881080135
0.029376696025626425,-0.0008642055470653312,-0.00055593006093402,-0.0013657930002524208,0.006051416176769643,0.005656237198294885,-0.003855976209675465
0.030061607974956446,-0.0008642055470653312,-0.00055593006093402,0.005600150865294729,0.006051416176769643,0.005656237198294885,0.6008474722781759
-0.01343185362418845,0.17736935100423135,-0.00055593006093402,-0.0013657930002524208,0.006051416176769643,0.005656237198294885,0.6009278138455989
0.043678890421414256,-0.0008642055470653312,-0.00055593006093402,-0.0013657930002524208,0.006051416176769643,0.025619060453168526,-0.003855976209675465
0.029323205687538406,-0.0008642055470653312,-0.00055593006093402,0.005414303728641079,0.006051416176769643,0.005656237198294885,0.6010015215548128
0.04346858439609124,0.17736817664227722,-0.00055593006093402,-0.0013657930002524208,0.006051416176769643,0.005656237198294885,-0.003855976209675465
0.02019214762923848,0.17731542228132025,-0.00055593006093402,-0.0013657930002524208,0.006051416176769643,0.005656237198294885,0.6010550657243972
0.010396733760352975,0.17726363050229876,-0.00055593006093402,-0.0013657930002524208,0.006051416176769643,0.005656237198294885,0.6011058033629606
0.029247136608555935,0.17721312094244573,-0.00055593006093402,-0.0013657930002524208,0.006051416176769643,0.005656237198294885,-0.003855976209675465
0.02919049318777686,-0.0008642055470653312,-0.00055593006093402,0.00521447675098157,0.006051416176769643,0.02580429999899902,0.6011509811985553
0.029118949279442287,-0.0008642055470653312,-0.00055593006093402,-0.0013657930002524208,-0.00982501916148447,0.005656237198294885,0.6011771032510174
-0.025188926931317697,0.17718576097803085,-0.00055593006093402,-0.0013657930002524208,0.006051416176769643,0.025953549624757374,0.6011838921351403
0.004537161271651763,-0.0008642055470653312,0.028205436127467124,-0.0013657930002524208,0.006051416176769643,0.005656237198294885,-0.003855976209675465
-0.011359765724547269,0.17715224057862788,-0.00055593006093402,-0.0013657930002524208,0.006051416176769643,0.005656237198294885,0.6011831459137316
0.004537161271651763,0.17709384651933785,-0.00055593006093402,0.004992344240104036,0.006051416176769643,0.005656237198294885,-0.003855976209675465
0.03005762094793426,0.17705193574797573,-0.00055593006093402,0.004787024888947589,0.006051416176769643,0.005656237198294885,-0.003855976209675465
-0.02161758081144039,0.17695944306476363,-0.00055593006093402,-0.0013657930002524208,0.006051416176769643,0.005656237198294885,0.601180137209518
-0.006739609467197599,0.1768513321183397,-0.00055593006093402,-0.0013657930002524208,0.006051416176769643,0.005656237198294885,-0.003855976209675465
